day,event,bird_id,host_species,mite_species
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
16,1,CERW2,CERW,Amerodectes ischyros
3,1,CERW2,CERW,Proctophyllodes quadratus
3,1,CERW2,CERW,Proctophyllodes quadratus
9,1,CERW2,CERW,Proctophyllodes quadratus
9,1,CERW2,CERW,Proctophyllodes quadratus
9,1,CERW2,CERW,Proctophyllodes quadratus
9,1,CERW2,CERW,Proctophyllodes quadratus
9,1,CERW2,CERW,Proctophyllodes quadratus
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
9,1,PROW11,PROW,Amerodectes protonotaria
3,1,PROW11,PROW,Proctophyllodes quadratus
3,1,PROW11,PROW,Proctophyllodes quadratus
3,1,CERW3,CERW,Amerodectes ischyros
7,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
12,1,CERW3,CERW,Amerodectes ischyros
10,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
11,1,CERW4,CERW,Amerodectes ischyros
